analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2019-08-30,2019-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1116,1.1970825451678373,2.628365995564946e-05,PASS,525903628.067481,5.25903628067481,0.9999737163400443,0.9500000000003308,525903628.07193446,40,480372530.9313912,2996555160.776566,49664013061.97727,525903628.067481
2019-09-30,2019-08-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1102,1.1429679946480502,0.0025025613395258796,PASS,761408055.7406763,7.614080557406763,0.9974974386604739,0.9500000000008586,761408055.7468724,40,694835605.8638219,4292902702.8437314,97879896822.43434,761408055.7406763
2019-10-31,2019-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1055,1.0038666357631831,0.001682159205671648,PASS,577576792.9708319,5.775767929708318,0.9983178407943283,0.9500000000005333,577576792.9759324,40,562599177.1852937,3889771765.5925007,82844444560.79536,577576792.9708319
2019-11-29,2019-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1076,1.0526739954367133,0.0031630346061185984,PASS,379142574.1484163,3.791425741484163,0.9968369653938813,0.9500000000000643,379142574.15062314,41,381872174.8053031,2777563153.141497,66509008797.64857,379142574.1484163
2019-12-31,2019-11-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1081,1.0589532839670155,0.0027219426613920646,PASS,638239695.3727322,6.382396953727322,0.9972780573386077,0.9500000000007871,638239695.3783826,40,608870497.6827005,3862773976.592217,91876549446.54707,638239695.3727322
2020-01-23,2019-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1086,1.0577903636974022,0.0,PASS,969088345.6632009,9.690883456632008,1.0,0.9500000000002589,969088345.6705968,40,928529219.4519832,4838595745.720058,107016697828.47203,969088345.6632009
2020-02-28,2020-01-23,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1173,1.2739557528852647,0.0,PASS,1122155517.1109815,11.221555171109815,1.0,0.9500000000004153,1122155517.120283,40,1001423665.350393,5903391349.571143,95108973971.60265,1122155517.1109815
2020-03-31,2020-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1049,0.9482940721131732,0.0017428339529888487,PASS,1201683270.0503037,12.016832700503038,0.9982571660470111,0.9500000000002069,1201683270.0601954,40,1386564062.3422823,8348136419.504113,114759886545.0575,1201683270.0503037
2020-04-30,2020-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1093,1.0410659381582639,0.01235382879160763,PASS,790269417.3034451,7.902694173034451,0.9876461712083923,0.9500000000006853,790269417.3106575,40,883534799.9280001,5569572926.668033,94749292287.98155,790269417.3034451
2020-05-29,2020-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1100,1.047354602697494,0.011105977772602586,PASS,602942750.8857497,6.029427508857497,0.9888940222273974,0.9500000000000544,602942750.8893771,41,686671079.2026293,5137843994.557413,108188711008.77881,602942750.8857497
2020-06-30,2020-05-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1119,1.083727560023343,0.009250572636818867,PASS,727990457.3828819,7.279904573828818,0.990749427363181,0.9500000000002174,727990457.3870791,41,830389711.9589841,5484807307.444935,109476625555.90709,727990457.3828819
2020-07-31,2020-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1184,1.242439270580331,0.00435684529609656,PASS,1641009231.5850964,16.410092315850964,0.9956431547039035,0.9500000000005862,1641009231.6004891,40,1597376238.8771768,8509901303.627755,117858161178.82045,1641009231.5850964
2020-08-31,2020-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1118,1.058389045689269,0.001133742619419937,PASS,1253657740.6513069,12.536577406513068,0.99886625738058,0.9500000000002339,1253657740.6578684,41,1333679068.1954958,8444446833.925002,145410883021.13745,1253657740.6513069
2020-09-30,2020-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1121,1.048295798658763,2.0200272487831886e-05,PASS,835826482.0394589,8.358264820394588,0.9999797997275122,0.9500000000003199,835826482.0442414,41,951963458.8921355,6760381298.856796,111696738034.01216,835826482.0394589
2020-10-30,2020-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1092,0.956253246040989,0.0015626203981779314,PASS,598637717.6799822,5.986377176799822,0.998437379601822,0.9500000000001387,598637717.6845636,41,705489874.4631406,6749249401.885619,134972199918.82506,598637717.6799822
2020-11-30,2020-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1113,0.9984255514554028,0.0016923065175757281,PASS,700730591.2467074,7.007305912467074,0.9983076934824242,0.9500000000005754,700730591.2517378,41,808928861.2554603,6812321780.733545,111602474473.17772,700730591.2467074
2020-12-31,2020-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1186,1.1571743207423946,0.008049202687242395,PASS,665898757.482033,6.65898757482033,0.9919507973127577,0.9500000000002244,665898757.4865572,41,720602079.3040812,5110776217.09,79956885861.01314,665898757.482033
2021-01-29,2020-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1210,1.1863676763183377,0.002726422619146217,PASS,645703333.4647276,6.457033334647276,0.9972735773808539,0.9500000000002302,645703333.4703505,41,637336626.3942794,4786072591.023834,87691566375.7993,645703333.4647276
2021-02-26,2021-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1073,0.8045363531945418,0.0053340308825690335,PASS,633496673.8861544,6.334966738861544,0.994665969117431,0.9500000000000943,633496673.8914738,41,838150148.9134473,10661265041.391941,152669258448.26965,633496673.8861544
2021-03-31,2021-02-26,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1157,0.9765750222807892,0.0013229734162658608,PASS,772018589.2055058,7.720185892055058,0.998677026583734,0.9500000000000548,772018589.2130587,40,865967140.5730655,6126162710.720055,94360933126.91394,772018589.2055058
2021-04-30,2021-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1184,1.0004894716827268,0.01111745155165255,PASS,799240025.5450469,7.99240025545047,0.9888825484483474,0.9500000000005829,799240025.5529454,40,894715921.9718856,5980888487.951593,102230754472.59915,799240025.5450469
2021-05-31,2021-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1186,0.990644281091218,0.0028232854905482327,PASS,861438029.5977116,8.614380295977115,0.9971767145094518,0.950000000000013,861438029.6029017,41,904196972.6806185,7062649982.308894,139048768796.58942,861438029.5977116
2021-06-30,2021-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1215,1.0479164818708793,0.006913045028165008,PASS,852076862.3150136,8.520768623150136,0.9930869549718349,0.9500000000004126,852076862.320278,41,968997440.6976073,7075355026.601992,123647857313.97054,852076862.3150136
2021-07-30,2021-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1255,1.123097237847651,0.002490626659740032,PASS,955837652.410055,9.55837652410055,0.99750937334026,0.9500000000002402,955837652.4158616,41,936694676.7992042,6570237387.45104,85042493059.03287,955837652.410055
2021-08-31,2021-07-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1267,1.1133645257371994,0.004202869141972638,PASS,934581295.9575437,9.345812959575436,0.9957971308580276,0.9500000000000299,934581295.96401,41,980181325.3864009,7995143198.402437,108060494966.14967,934581295.9575437
2021-09-30,2021-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1251,1.0457037282733808,0.007443691651550184,PASS,1169185698.4393737,11.691856984393738,0.99255630834845,0.9500000000001501,1169185698.4462895,41,1237284513.4729953,8972347607.584782,133342041699.54095,1169185698.4393737
2021-10-29,2021-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1169,0.8175215943368355,0.0014390697400349821,PASS,879033106.7880006,8.790331067880006,0.998560930259965,0.9500000000003834,879033106.7942336,41,995324289.6250001,10673078787.228928,164406540328.76584,879033106.7880006
2021-11-30,2021-10-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1231,0.9453276879821139,0.0010201176245006071,PASS,1090063231.8380795,10.900632318380795,0.9989798823754996,0.9500000000001897,1090063231.8439794,41,1142220619.7272828,9602298119.706938,155398079873.0946,1090063231.8380795
2021-12-31,2021-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1295,1.0376332442738971,0.0044218322828889454,PASS,1437891539.0406399,14.378915390406398,0.9955781677171109,0.9500000000002125,1437891539.052507,40,1483076019.965095,9320392349.147306,146679286544.23785,1437891539.0406399
2022-01-28,2021-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1282,0.9744577055778514,0.0012315189814231231,PASS,1523308654.9210565,15.233086549210565,0.9987684810185768,0.9500000000005172,1523308654.9327965,40,1546020840.228035,9797103482.3357,188315486658.02676,1523308654.9210565
2022-02-28,2022-01-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1212,0.7994389713589719,0.004272351278359168,PASS,1190356290.734911,11.90356290734911,0.9957276487216408,0.9500000000008018,1190356290.7459714,40,1278807918.0793967,11707749289.80645,207238018471.7581,1190356290.734911
2022-03-31,2022-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1292,0.9571604288612994,0.0031070796499396624,PASS,1017516600.7240194,10.175166007240193,0.9968929203500605,0.9500000000001629,1017516600.7296534,41,1039577812.197072,7777940303.001153,130317532620.2283,1017516600.7240194
2022-04-29,2022-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1350,1.0625080785529257,0.006193952909382606,PASS,904874845.8063834,9.048748458063834,0.9938060470906174,0.9500000000000532,904874845.8110294,41,888075350.9528453,6067795426.635405,96890549180.49977,904874845.8063834
2022-05-31,2022-04-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1272,0.8783727304103601,0.011559828387153859,PASS,926317941.4794459,9.26317941479446,0.9884401716128461,0.9500000000000641,926317941.4849694,41,1061585661.9719006,8996279804.28466,194889405592.43466,926317941.4794459
2022-06-30,2022-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1319,0.9837637879071118,0.0023886701675013564,PASS,1410276404.5687008,14.102764045687008,0.9976113298324986,0.9500000000002111,1410276404.5824199,40,1464479260.7248347,9605907539.607615,210780804279.1824,1410276404.5687008
2022-07-29,2022-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1354,1.0346806844694643,0.003705420704849655,PASS,1320682322.4065847,13.206823224065847,0.9962945792951503,0.9500000000005676,1320682322.418446,40,1384927309.7062364,8917604696.049992,118230613742.15869,1320682322.4065847
2022-08-31,2022-07-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1352,1.0050650855230525,0.0010850168378167266,PASS,1410049733.5238,14.100497335237998,0.9989149831621833,0.9500000000003601,1410049733.5363703,40,1615252004.9018528,10214025912.438744,153971919077.0021,1410049733.5238
2022-09-30,2022-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1305,0.8765172913415473,0.005149083883141722,PASS,858114495.5424833,8.581144955424833,0.9948509161168583,0.9500000000000213,858114495.5470986,41,1000845356.5000002,8103085899.675584,169831184334.82037,858114495.5424833
2022-10-31,2022-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1295,0.8525796928164573,0.001527401169988874,PASS,945227052.4716978,9.452270524716978,0.998472598830011,0.9500000000004656,945227052.4768178,41,1093672721.51135,9708876622.306557,123029083572.31157,945227052.4716978
2022-11-30,2022-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1364,0.9649631497196698,0.00011869323035433283,PASS,1240654817.39257,12.4065481739257,0.9998813067696455,0.9500000000005919,1240654817.4038916,40,1277967797.6270235,10137557291.115667,175554663411.63303,1240654817.39257
2022-12-30,2022-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1341,0.9025683282837704,0.0023774029935837533,PASS,923969726.6887866,9.239697266887866,0.9976225970064163,0.9500000000000814,923969726.6938255,41,982690760.2334611,9445442285.388506,188447415366.37363,923969726.6887866
2023-01-31,2022-12-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1319,0.8415792489359073,0.003727382480298462,PASS,777079701.4506996,7.770797014506996,0.9962726175197015,0.9500000000000406,777079701.456135,41,901252991.7748445,10275553603.947899,262639006509.30963,777079701.4506996
2023-02-28,2023-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1331,0.8493935222207452,0.0037954583561877527,PASS,1235835538.079619,12.358355380796189,0.9962045416438123,0.9500000000001472,1235835538.0857987,41,1463984766.704953,13148433364.813313,304626115778.16534,1235835538.079619
2023-03-31,2023-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1449,1.0740607884742976,0.0005879521868022978,PASS,1450707329.361659,14.50707329361659,0.9994120478131974,0.9500000000003135,1450707329.3722796,40,1310269815.739712,7443872415.554783,121526883026.74452,1450707329.361659
2023-04-28,2023-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1459,1.0666358149258162,0.008776173342588095,PASS,1311122514.279356,13.11122514279356,0.991223826657412,0.9500000000003255,1311122514.290427,40,1378278935.6595805,8388357656.51824,142591859410.56644,1311122514.279356
2023-05-31,2023-04-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1369,0.878852228978771,0.012408812541164403,PASS,986786505.952961,9.86786505952961,0.9875911874588356,0.9500000000001428,986786505.9580998,41,1268170909.2199156,9544241678.62696,183034905171.13074,986786505.952961
2023-06-30,2023-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1357,0.8518247475491711,0.00608147556718873,PASS,1196432421.713884,11.964324217138842,0.9939185244328113,0.950000000000208,1196432421.725134,40,1318607543.0123365,10374563469.940065,221000820957.4959,1196432421.713884
2023-07-31,2023-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1431,0.9895533203514009,0.0,PASS,1352872301.5330133,13.528723015330133,1.0,0.950000000000402,1352872301.5434442,40,1344087379.7266963,7959281435.256597,160286847683.17337,1352872301.5330133
2023-08-31,2023-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1412,0.9414921459932661,0.0,PASS,1375550974.5189104,13.755509745189103,0.9999999999999998,0.9500000000005652,1375550974.5283468,40,1344967679.380555,7229846545.520628,189267617502.80807,1375550974.5189104
2023-09-28,2023-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1402,0.8998841528806553,0.007118953457294342,PASS,1309883990.1279204,13.098839901279204,0.9928810465427057,0.9500000000007436,1309883990.1378827,40,1327528348.585174,8858306540.83276,212014000257.07172,1309883990.1279204
2023-10-31,2023-09-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1423,0.9359980572341515,0.0014189942533293926,PASS,1466798101.0712857,14.667981010712857,0.9985810057466705,0.9500000000005506,1466798101.0818043,40,1409842661.494576,9300017610.059608,154756712347.5736,1466798101.0712857
2023-11-30,2023-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1404,0.8788570771139886,0.0,PASS,1541858128.2689118,15.418581282689118,1.0,0.9500000000005593,1541858128.2798386,40,1531469794.7051036,11748684078.530027,243214106489.0087,1541858128.2689118
2023-12-29,2023-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1433,0.9211483187826639,0.0024689908520794854,PASS,1420266726.6781554,14.202667266781555,0.9975310091479206,0.9500000000004238,1420266726.6873865,40,1407042195.3537226,9037960565.424168,174208681858.50586,1420266726.6781554
2024-01-31,2023-12-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1498,1.048105110202394,0.002530480089809819,PASS,1675955525.0177097,16.759555250177097,0.9974695199101903,0.9500000000007272,1675955525.0334146,39,1584064273.9024057,6471711390.482501,83708297233.47476,1675955525.0177097
2024-02-29,2024-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1647,1.3073711591344794,0.002120703148961277,PASS,1907575579.2145958,19.07575579214596,0.9978792968510387,0.9500000000005182,1907575579.2303658,39,1725872191.9856818,4934807396.06032,97212671506.51701,1907575579.2145958
2024-03-29,2024-02-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1391,0.8101862306220511,0.0010092918200460654,PASS,1548776529.2358904,15.487765292358905,0.998990708179954,0.9500000000003591,1548776529.2473216,40,1610806222.1892242,12351447020.754581,193403925585.85986,1548776529.2358904
2024-04-30,2024-03-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1485,0.9824866505333345,0.015382302790773805,PASS,1536247472.653752,15.36247472653752,0.9846176972092263,0.9500000000004345,1536247472.6639462,40,1737488628.7487097,7733840693.606685,116347728300.37349,1536247472.653752
2024-05-31,2024-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1591,1.1834785664579153,0.0056490941524376115,PASS,1329529983.9660082,13.295299839660082,0.9943509058475626,0.9500000000005028,1329529983.975221,40,1279142839.4789689,5945772080.478967,117297984047.77773,1329529983.9660082
2024-06-28,2024-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1407,0.8417737054318952,0.006669450855503938,PASS,1167631371.0617743,11.676313710617743,0.993330549144496,0.9500000000002375,1167631371.072826,40,1227953560.5363789,9124631493.221619,164510985351.40143,1167631371.0617743
2024-07-31,2024-06-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1493,0.9983796380411838,0.00918368444999897,PASS,859431533.7571898,8.594315337571897,0.9908163155500008,0.9500000000002773,859431533.7655432,40,925392504.7522985,5828214017.549249,104189404568.31161,859431533.7571898
2024-08-30,2024-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1449,0.9093298731135946,0.001368024520053692,PASS,1002587127.8882878,10.025871278882878,0.9986319754799464,0.9500000000005343,1002587127.8958092,40,1008925803.7229564,6548895356.671474,111611739912.87776,1002587127.8882878
2024-09-30,2024-08-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1480,0.9682857731339732,0.0018970969465941245,PASS,1176291699.4110584,11.762916994110585,0.9981029030534059,0.9500000000008987,1176291699.4217336,40,1160342978.1369245,7192683566.3175,152189776573.87653,1176291699.4110584
2024-10-31,2024-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1588,1.1977302774783776,0.006279675787108384,PASS,2837911859.288488,28.37911859288488,0.9937203242128916,0.950000000000368,2837911859.3127127,40,2863193667.5287447,14773519209.925001,169690333361.34943,2837911859.288488
2024-11-29,2024-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1464,0.9524948803402016,0.0028914975975853556,PASS,2628376543.675911,26.283765436759108,0.9971085024024147,0.950000000000721,2628376543.702133,40,2957067599.492818,21456450782.481007,358235996147.21,2628376543.675911
2024-12-31,2024-11-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1441,0.9154969300012126,0.004862835247263138,PASS,2584907927.0941343,25.849079270941342,0.9951371647527367,0.9500000000002171,2584907927.116269,40,2868474689.688136,19876366982.095,301682630754.5989,2584907927.0941343
2025-01-27,2024-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1471,0.9607089926542406,0.0019069521892861694,PASS,1560829384.3978014,15.608293843978014,0.9980930478107137,0.9500000000003447,1560829384.413005,40,1750297955.3612776,12063609637.293526,251822254616.1508,1560829384.3978014
2025-02-28,2025-01-27,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1474,0.9733785771248861,0.0022635379522657957,PASS,2202480566.8872304,22.024805668872304,0.9977364620477341,0.9500000000005365,2202480566.906296,40,2277788049.425,15312957414.81718,235033455736.534,2202480566.8872304
2025-03-31,2025-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1474,0.9634959644186716,0.005634579693038372,PASS,2317468716.224411,23.17468716224411,0.9943654203069616,0.9500000000005053,2317468716.2420664,40,2527688836.2828946,15543436380.69869,291064602230.4234,2317468716.224411
2025-04-30,2025-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1539,1.094075858724679,0.015919297435873326,PASS,1750384981.182346,17.50384981182346,0.9840807025641267,0.9500000000003495,1750384981.1966457,40,2100320815.3445306,10343799446.13174,192119066162.59277,1750384981.182346
2025-05-30,2025-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1411,0.8496843491430837,0.012609868799654473,PASS,2156553991.6493855,21.565539916493854,0.9873901312003455,0.9500000000003366,2156553991.6656256,40,2550810759.9282155,17157268394.265352,289842950685.6906,2156553991.6493855
2025-06-30,2025-05-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1409,0.8361460293402285,0.002554510692262496,PASS,2450741884.597472,24.507418845974723,0.9974454893077375,0.9500000000000712,2450741884.6159873,40,2554233232.7968154,19429458169.73742,365354949939.5788,2450741884.597472
2025-07-31,2025-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1617,1.2443205146519545,0.008941147276561414,PASS,2936028216.3345184,29.360282163345186,0.9910588527234386,0.9500000000001492,2936028216.3532934,40,2819361220.29906,11554743005.879042,179663642398.56235,2936028216.3345184
